timestamp,date,activity
6/1/2003 14:34,6/1/2003,1290
6/1/2003 14:35,6/1/2003,1558
6/1/2003 14:36,6/1/2003,1332
6/1/2003 14:37,6/1/2003,1509
6/1/2003 14:38,6/1/2003,911
6/1/2003 14:39,6/1/2003,828
6/1/2003 14:40,6/1/2003,464
6/1/2003 14:41,6/1/2003,188
6/1/2003 14:42,6/1/2003,283
6/1/2003 14:43,6/1/2003,705
6/1/2003 14:44,6/1/2003,434
6/1/2003 14:45,6/1/2003,93
6/1/2003 14:46,6/1/2003,66
6/1/2003 14:47,6/1/2003,181
6/1/2003 14:48,6/1/2003,168
6/1/2003 14:49,6/1/2003,512
6/1/2003 14:50,6/1/2003,303
6/1/2003 14:51,6/1/2003,188
6/1/2003 14:52,6/1/2003,479
6/1/2003 14:53,6/1/2003,582
6/1/2003 14:54,6/1/2003,239
6/1/2003 14:55,6/1/2003,464
6/1/2003 14:56,6/1/2003,103
6/1/2003 14:57,6/1/2003,13
6/1/2003 14:58,6/1/2003,223
6/1/2003 14:59,6/1/2003,512
6/1/2003 15:00,6/1/2003,971
6/1/2003 15:01,6/1/2003,1659
6/1/2003 15:02,6/1/2003,1174
6/1/2003 15:03,6/1/2003,1250
6/1/2003 15:04,6/1/2003,2341
6/1/2003 15:05,6/1/2003,2651
6/1/2003 15:06,6/1/2003,2651
6/1/2003 15:07,6/1/2003,1767
6/1/2003 15:08,6/1/2003,2131
6/1/2003 15:09,6/1/2003,2131
6/1/2003 15:10,6/1/2003,1607
6/1/2003 15:11,6/1/2003,2131
6/1/2003 15:12,6/1/2003,2066
6/1/2003 15:13,6/1/2003,2003
6/1/2003 15:14,6/1/2003,1509
6/1/2003 15:15,6/1/2003,1882
6/1/2003 15:16,6/1/2003,1509
6/1/2003 15:17,6/1/2003,1509
6/1/2003 15:18,6/1/2003,1659
6/1/2003 15:19,6/1/2003,1659
6/1/2003 15:20,6/1/2003,1607
6/1/2003 15:21,6/1/2003,449
6/1/2003 15:22,6/1/2003,1712
6/1/2003 15:23,6/1/2003,1942
6/1/2003 15:24,6/1/2003,1882
6/1/2003 15:25,6/1/2003,1824
6/1/2003 15:26,6/1/2003,2066
6/1/2003 15:27,6/1/2003,1034
6/1/2003 15:28,6/1/2003,1250
6/1/2003 15:29,6/1/2003,2003
6/1/2003 15:30,6/1/2003,1463
6/1/2003 15:31,6/1/2003,2131
6/1/2003 15:32,6/1/2003,1942
6/1/2003 15:33,6/1/2003,1418
6/1/2003 15:34,6/1/2003,1067
6/1/2003 15:35,6/1/2003,1137
6/1/2003 15:36,6/1/2003,620
6/1/2003 15:37,6/1/2003,751
6/1/2003 15:38,6/1/2003,479
6/1/2003 15:39,6/1/2003,168
6/1/2003 15:40,6/1/2003,334
6/1/2003 15:41,6/1/2003,76
6/1/2003 15:42,6/1/2003,293
6/1/2003 15:43,6/1/2003,239
6/1/2003 15:44,6/1/2003,188
6/1/2003 15:45,6/1/2003,346
6/1/2003 15:46,6/1/2003,264
6/1/2003 15:47,6/1/2003,421
6/1/2003 15:48,6/1/2003,168
6/1/2003 15:49,6/1/2003,313
6/1/2003 15:50,6/1/2003,214
6/1/2003 15:51,6/1/2003,93
6/1/2003 15:52,6/1/2003,76
6/1/2003 15:53,6/1/2003,116
6/1/2003 15:54,6/1/2003,126
6/1/2003 15:55,6/1/2003,223
6/1/2003 15:56,6/1/2003,334
6/1/2003 15:57,6/1/2003,20
6/1/2003 15:58,6/1/2003,201
6/1/2003 15:59,6/1/2003,168
6/1/2003 16:00,6/1/2003,50
6/1/2003 16:01,6/1/2003,60
6/1/2003 16:02,6/1/2003,7
6/1/2003 16:03,6/1/2003,48
6/1/2003 16:04,6/1/2003,12
6/1/2003 16:05,6/1/2003,103
6/1/2003 16:06,6/1/2003,106
6/1/2003 16:07,6/1/2003,146
6/1/2003 16:08,6/1/2003,421
6/1/2003 16:09,6/1/2003,188
6/1/2003 16:10,6/1/2003,495
6/1/2003 16:11,6/1/2003,776
6/1/2003 16:12,6/1/2003,201
6/1/2003 16:13,6/1/2003,728
6/1/2003 16:14,6/1/2003,434
6/1/2003 16:15,6/1/2003,801
6/1/2003 16:16,6/1/2003,346
6/1/2003 16:17,6/1/2003,12
6/1/2003 16:18,6/1/2003,66
6/1/2003 16:19,6/1/2003,495
6/1/2003 16:20,6/1/2003,582
6/1/2003 16:21,6/1/2003,971
6/1/2003 16:22,6/1/2003,1659
6/1/2003 16:23,6/1/2003,1882
6/1/2003 16:24,6/1/2003,1290
6/1/2003 16:25,6/1/2003,1375
6/1/2003 16:26,6/1/2003,1102
6/1/2003 16:27,6/1/2003,1034
6/1/2003 16:28,6/1/2003,971
6/1/2003 16:29,6/1/2003,1607
6/1/2003 16:30,6/1/2003,1509
6/1/2003 16:31,6/1/2003,1463
6/1/2003 16:32,6/1/2003,1034
6/1/2003 16:33,6/1/2003,1607
6/1/2003 16:34,6/1/2003,1659
6/1/2003 16:35,6/1/2003,1659
6/1/2003 16:36,6/1/2003,1067
6/1/2003 16:37,6/1/2003,1290
6/1/2003 16:38,6/1/2003,2066
6/1/2003 16:39,6/1/2003,1418
6/1/2003 16:40,6/1/2003,1942
6/1/2003 16:41,6/1/2003,1250
6/1/2003 16:42,6/1/2003,1463
6/1/2003 16:43,6/1/2003,1824
6/1/2003 16:44,6/1/2003,1332
6/1/2003 16:45,6/1/2003,1712
6/1/2003 16:46,6/1/2003,1102
6/1/2003 16:47,6/1/2003,1824
6/1/2003 16:48,6/1/2003,1375
6/1/2003 16:49,6/1/2003,1942
6/1/2003 16:50,6/1/2003,1659
6/1/2003 16:51,6/1/2003,1558
6/1/2003 16:52,6/1/2003,1767
6/1/2003 16:53,6/1/2003,2003
6/1/2003 16:54,6/1/2003,369
6/1/2003 16:55,6/1/2003,248
6/1/2003 16:56,6/1/2003,801
6/1/2003 16:57,6/1/2003,883
6/1/2003 16:58,6/1/2003,1102
6/1/2003 16:59,6/1/2003,346
6/1/2003 17:00,6/1/2003,52
6/1/2003 17:01,6/1/2003,76
6/1/2003 17:02,6/1/2003,106
6/1/2003 17:03,6/1/2003,53
6/1/2003 17:04,6/1/2003,512
6/1/2003 17:05,6/1/2003,854
6/1/2003 17:06,6/1/2003,1034
6/1/2003 17:07,6/1/2003,1174
6/1/2003 17:08,6/1/2003,1712
6/1/2003 17:09,6/1/2003,2651
6/1/2003 17:10,6/1/2003,2415
6/1/2003 17:11,6/1/2003,2269
6/1/2003 17:12,6/1/2003,1824
6/1/2003 17:13,6/1/2003,2131
6/1/2003 17:14,6/1/2003,1558
6/1/2003 17:15,6/1/2003,801
6/1/2003 17:16,6/1/2003,1767
6/1/2003 17:17,6/1/2003,582
6/1/2003 17:18,6/1/2003,883
6/1/2003 17:19,6/1/2003,1418
6/1/2003 17:20,6/1/2003,1942
6/1/2003 17:21,6/1/2003,1250
6/1/2003 17:22,6/1/2003,828
6/1/2003 17:23,6/1/2003,1034
6/1/2003 17:24,6/1/2003,2003
6/1/2003 17:25,6/1/2003,1463
6/1/2003 17:26,6/1/2003,1463
6/1/2003 17:27,6/1/2003,776
6/1/2003 17:28,6/1/2003,776
6/1/2003 17:29,6/1/2003,1332
6/1/2003 17:30,6/1/2003,1067
6/1/2003 17:31,6/1/2003,529
6/1/2003 17:32,6/1/2003,293
6/1/2003 17:33,6/1/2003,512
6/1/2003 17:34,6/1/2003,545
6/1/2003 17:35,6/1/2003,322
6/1/2003 17:36,6/1/2003,43
6/1/2003 17:37,6/1/2003,223
6/1/2003 17:38,6/1/2003,63
6/1/2003 17:39,6/1/2003,620
6/1/2003 17:40,6/1/2003,1332
6/1/2003 17:41,6/1/2003,911
6/1/2003 17:42,6/1/2003,751
6/1/2003 17:43,6/1/2003,421
6/1/2003 17:44,6/1/2003,662
6/1/2003 17:45,6/1/2003,421
6/1/2003 17:46,6/1/2003,1250
6/1/2003 17:47,6/1/2003,161
6/1/2003 17:48,6/1/2003,48
6/1/2003 17:49,6/1/2003,346
6/1/2003 17:50,6/1/2003,394
6/1/2003 17:51,6/1/2003,545
6/1/2003 17:52,6/1/2003,564
6/1/2003 17:53,6/1/2003,239
6/1/2003 17:54,6/1/2003,776
6/1/2003 17:55,6/1/2003,48
6/1/2003 17:56,6/1/2003,57
6/1/2003 17:57,6/1/2003,18
6/1/2003 17:58,6/1/2003,131
6/1/2003 17:59,6/1/2003,131
6/1/2003 18:00,6/1/2003,96
6/1/2003 18:01,6/1/2003,479
6/1/2003 18:02,6/1/2003,407
6/1/2003 18:03,6/1/2003,751
6/1/2003 18:04,6/1/2003,1067
6/1/2003 18:05,6/1/2003,434
6/1/2003 18:06,6/1/2003,545
6/1/2003 18:07,6/1/2003,512
6/1/2003 18:08,6/1/2003,434
6/1/2003 18:09,6/1/2003,146
6/1/2003 18:10,6/1/2003,662
6/1/2003 18:11,6/1/2003,662
6/1/2003 18:12,6/1/2003,662
6/1/2003 18:13,6/1/2003,464
6/1/2003 18:14,6/1/2003,248
6/1/2003 18:15,6/1/2003,194
6/1/2003 18:16,6/1/2003,264
6/1/2003 18:17,6/1/2003,223
6/1/2003 18:18,6/1/2003,126
6/1/2003 18:19,6/1/2003,394
6/1/2003 18:20,6/1/2003,126
6/1/2003 18:21,6/1/2003,214
6/1/2003 18:22,6/1/2003,90
6/1/2003 18:23,6/1/2003,248
6/1/2003 18:24,6/1/2003,168
6/1/2003 18:25,6/1/2003,63
6/1/2003 18:26,6/1/2003,293
6/1/2003 18:27,6/1/2003,161
6/1/2003 18:28,6/1/2003,136
6/1/2003 18:29,6/1/2003,582
6/1/2003 18:30,6/1/2003,1002
6/1/2003 18:31,6/1/2003,883
6/1/2003 18:32,6/1/2003,683
6/1/2003 18:33,6/1/2003,1375
6/1/2003 18:34,6/1/2003,911
6/1/2003 18:35,6/1/2003,1375
6/1/2003 18:36,6/1/2003,620
6/1/2003 18:37,6/1/2003,545
6/1/2003 18:38,6/1/2003,883
6/1/2003 18:39,6/1/2003,479
6/1/2003 18:40,6/1/2003,334
6/1/2003 18:41,6/1/2003,449
6/1/2003 18:42,6/1/2003,662
6/1/2003 18:43,6/1/2003,941
6/1/2003 18:44,6/1/2003,971
6/1/2003 18:45,6/1/2003,705
6/1/2003 18:46,6/1/2003,728
6/1/2003 18:47,6/1/2003,640
6/1/2003 18:48,6/1/2003,728
6/1/2003 18:49,6/1/2003,776
6/1/2003 18:50,6/1/2003,911
6/1/2003 18:51,6/1/2003,156
6/1/2003 18:52,6/1/2003,620
6/1/2003 18:53,6/1/2003,512
6/1/2003 18:54,6/1/2003,582
6/1/2003 18:55,6/1/2003,705
6/1/2003 18:56,6/1/2003,728
6/1/2003 18:57,6/1/2003,1067
6/1/2003 18:58,6/1/2003,1332
6/1/2003 18:59,6/1/2003,941
6/1/2003 19:00,6/1/2003,1212
6/1/2003 19:01,6/1/2003,854
6/1/2003 19:02,6/1/2003,1463
6/1/2003 19:03,6/1/2003,1463
6/1/2003 19:04,6/1/2003,1290
6/1/2003 19:05,6/1/2003,971
6/1/2003 19:06,6/1/2003,751
6/1/2003 19:07,6/1/2003,214
6/1/2003 19:08,6/1/2003,512
6/1/2003 19:09,6/1/2003,40
6/1/2003 19:10,6/1/2003,273
6/1/2003 19:11,6/1/2003,971
6/1/2003 19:12,6/1/2003,1002
6/1/2003 19:13,6/1/2003,683
6/1/2003 19:14,6/1/2003,529
6/1/2003 19:15,6/1/2003,941
6/1/2003 19:16,6/1/2003,705
6/1/2003 19:17,6/1/2003,582
6/1/2003 19:18,6/1/2003,464
6/1/2003 19:19,6/1/2003,346
6/1/2003 19:20,6/1/2003,495
6/1/2003 19:21,6/1/2003,303
6/1/2003 19:22,6/1/2003,322
6/1/2003 19:23,6/1/2003,640
6/1/2003 19:24,6/1/2003,776
6/1/2003 19:25,6/1/2003,529
6/1/2003 19:26,6/1/2003,421
6/1/2003 19:27,6/1/2003,545
6/1/2003 19:28,6/1/2003,640
6/1/2003 19:29,6/1/2003,564
6/1/2003 19:30,6/1/2003,640
6/1/2003 19:31,6/1/2003,146
6/1/2003 19:32,6/1/2003,168
6/1/2003 19:33,6/1/2003,495
6/1/2003 19:34,6/1/2003,582
6/1/2003 19:35,6/1/2003,529
6/1/2003 19:36,6/1/2003,512
6/1/2003 19:37,6/1/2003,1067
6/1/2003 19:38,6/1/2003,751
6/1/2003 19:39,6/1/2003,421
6/1/2003 19:40,6/1/2003,283
6/1/2003 19:41,6/1/2003,293
6/1/2003 19:42,6/1/2003,801
6/1/2003 19:43,6/1/2003,394
6/1/2003 19:44,6/1/2003,201
6/1/2003 19:45,6/1/2003,776
6/1/2003 19:46,6/1/2003,662
6/1/2003 19:47,6/1/2003,683
6/1/2003 19:48,6/1/2003,640
6/1/2003 19:49,6/1/2003,273
6/1/2003 19:50,6/1/2003,381
6/1/2003 19:51,6/1/2003,151
6/1/2003 19:52,6/1/2003,303
6/1/2003 19:53,6/1/2003,1418
6/1/2003 19:54,6/1/2003,582
6/1/2003 19:55,6/1/2003,582
6/1/2003 19:56,6/1/2003,529
6/1/2003 19:57,6/1/2003,582
6/1/2003 19:58,6/1/2003,582
6/1/2003 19:59,6/1/2003,620
6/1/2003 20:00,6/1/2003,582
6/1/2003 20:01,6/1/2003,564
6/1/2003 20:02,6/1/2003,600
6/1/2003 20:03,6/1/2003,1034
6/1/2003 20:04,6/1/2003,1102
6/1/2003 20:05,6/1/2003,911
6/1/2003 20:06,6/1/2003,464
6/1/2003 20:07,6/1/2003,801
6/1/2003 20:08,6/1/2003,751
6/1/2003 20:09,6/1/2003,394
6/1/2003 20:10,6/1/2003,357
6/1/2003 20:11,6/1/2003,529
6/1/2003 20:12,6/1/2003,776
6/1/2003 20:13,6/1/2003,1002
6/1/2003 20:14,6/1/2003,911
6/1/2003 20:15,6/1/2003,683
6/1/2003 20:16,6/1/2003,512
6/1/2003 20:17,6/1/2003,464
6/1/2003 20:18,6/1/2003,705
6/1/2003 20:19,6/1/2003,293
6/1/2003 20:20,6/1/2003,854
6/1/2003 20:21,6/1/2003,2415
6/1/2003 20:22,6/1/2003,1712
6/1/2003 20:23,6/1/2003,854
6/1/2003 20:24,6/1/2003,141
6/1/2003 20:25,6/1/2003,60
6/1/2003 20:26,6/1/2003,53
6/1/2003 20:27,6/1/2003,116
6/1/2003 20:28,6/1/2003,161
6/1/2003 20:29,6/1/2003,293
6/1/2003 20:30,6/1/2003,96
6/1/2003 20:31,6/1/2003,175
6/1/2003 20:32,6/1/2003,479
6/1/2003 20:33,6/1/2003,582
6/1/2003 20:34,6/1/2003,293
6/1/2003 20:35,6/1/2003,464
6/1/2003 20:36,6/1/2003,293
6/1/2003 20:37,6/1/2003,231
6/1/2003 20:38,6/1/2003,131
6/1/2003 20:39,6/1/2003,273
6/1/2003 20:40,6/1/2003,53
6/1/2003 20:41,6/1/2003,100
6/1/2003 20:42,6/1/2003,10
6/1/2003 20:43,6/1/2003,662
6/1/2003 20:44,6/1/2003,1250
6/1/2003 20:45,6/1/2003,941
6/1/2003 20:46,6/1/2003,1212
6/1/2003 20:47,6/1/2003,1509
6/1/2003 20:48,6/1/2003,1174
6/1/2003 20:49,6/1/2003,1824
6/1/2003 20:50,6/1/2003,1509
6/1/2003 20:51,6/1/2003,1290
6/1/2003 20:52,6/1/2003,1212
6/1/2003 20:53,6/1/2003,1137
6/1/2003 20:54,6/1/2003,971
6/1/2003 20:55,6/1/2003,776
6/1/2003 20:56,6/1/2003,1250
6/1/2003 20:57,6/1/2003,1137
6/1/2003 20:58,6/1/2003,911
6/1/2003 20:59,6/1/2003,728
6/1/2003 21:00,6/1/2003,313
6/1/2003 21:01,6/1/2003,63
6/1/2003 21:02,6/1/2003,464
6/1/2003 21:03,6/1/2003,35
6/1/2003 21:04,6/1/2003,60
6/1/2003 21:05,6/1/2003,17
6/1/2003 21:06,6/1/2003,264
6/1/2003 21:07,6/1/2003,103
6/1/2003 21:08,6/1/2003,57
6/1/2003 21:09,6/1/2003,15
6/1/2003 21:10,6/1/2003,5
6/1/2003 21:11,6/1/2003,5
6/1/2003 21:12,6/1/2003,10
6/1/2003 21:13,6/1/2003,5
6/1/2003 21:14,6/1/2003,57
6/1/2003 21:15,6/1/2003,5
6/1/2003 21:16,6/1/2003,5
6/1/2003 21:17,6/1/2003,5
6/1/2003 21:18,6/1/2003,93
6/1/2003 21:19,6/1/2003,35
6/1/2003 21:20,6/1/2003,3
6/1/2003 21:21,6/1/2003,66
6/1/2003 21:22,6/1/2003,313
6/1/2003 21:23,6/1/2003,13
6/1/2003 21:24,6/1/2003,40
6/1/2003 21:25,6/1/2003,37
6/1/2003 21:26,6/1/2003,63
6/1/2003 21:27,6/1/2003,47
6/1/2003 21:28,6/1/2003,334
6/1/2003 21:29,6/1/2003,529
6/1/2003 21:30,6/1/2003,600
6/1/2003 21:31,6/1/2003,449
6/1/2003 21:32,6/1/2003,564
6/1/2003 21:33,6/1/2003,1067
6/1/2003 21:34,6/1/2003,1002
6/1/2003 21:35,6/1/2003,600
6/1/2003 21:36,6/1/2003,776
6/1/2003 21:37,6/1/2003,941
6/1/2003 21:38,6/1/2003,156
6/1/2003 21:39,6/1/2003,156
6/1/2003 21:40,6/1/2003,70
6/1/2003 21:41,6/1/2003,111
6/1/2003 21:42,6/1/2003,168
6/1/2003 21:43,6/1/2003,201
6/1/2003 21:44,6/1/2003,495
6/1/2003 21:45,6/1/2003,662
6/1/2003 21:46,6/1/2003,334
6/1/2003 21:47,6/1/2003,449
6/1/2003 21:48,6/1/2003,394
6/1/2003 21:49,6/1/2003,512
6/1/2003 21:50,6/1/2003,334
6/1/2003 21:51,6/1/2003,223
6/1/2003 21:52,6/1/2003,381
6/1/2003 21:53,6/1/2003,231
6/1/2003 21:54,6/1/2003,313
6/1/2003 21:55,6/1/2003,381
6/1/2003 21:56,6/1/2003,151
6/1/2003 21:57,6/1/2003,86
6/1/2003 21:58,6/1/2003,256
6/1/2003 21:59,6/1/2003,181
6/1/2003 22:00,6/1/2003,48
6/1/2003 22:01,6/1/2003,495
6/1/2003 22:02,6/1/2003,322
6/1/2003 22:03,6/1/2003,248
6/1/2003 22:04,6/1/2003,394
6/1/2003 22:05,6/1/2003,495
6/1/2003 22:06,6/1/2003,751
6/1/2003 22:07,6/1/2003,911
6/1/2003 22:08,6/1/2003,911
6/1/2003 22:09,6/1/2003,12
6/1/2003 22:10,6/1/2003,5
6/1/2003 22:11,6/1/2003,5
6/1/2003 22:12,6/1/2003,5
6/1/2003 22:13,6/1/2003,7
6/1/2003 22:14,6/1/2003,7
6/1/2003 22:15,6/1/2003,7
6/1/2003 22:16,6/1/2003,5
6/1/2003 22:17,6/1/2003,5
6/1/2003 22:18,6/1/2003,5
6/1/2003 22:19,6/1/2003,5
6/1/2003 22:20,6/1/2003,5
6/1/2003 22:21,6/1/2003,5
6/1/2003 22:22,6/1/2003,5
6/1/2003 22:23,6/1/2003,5
6/1/2003 22:24,6/1/2003,5
6/1/2003 22:25,6/1/2003,5
6/1/2003 22:26,6/1/2003,7
6/1/2003 22:27,6/1/2003,7
6/1/2003 22:28,6/1/2003,7
6/1/2003 22:29,6/1/2003,151
6/1/2003 22:30,6/1/2003,1607
6/1/2003 22:31,6/1/2003,1558
6/1/2003 22:32,6/1/2003,1332
6/1/2003 22:33,6/1/2003,705
6/1/2003 22:34,6/1/2003,564
6/1/2003 22:35,6/1/2003,3002
6/1/2003 22:36,6/1/2003,564
6/1/2003 22:37,6/1/2003,1463
6/1/2003 22:38,6/1/2003,1375
6/1/2003 22:39,6/1/2003,1034
6/1/2003 22:40,6/1/2003,1767
6/1/2003 22:41,6/1/2003,1659
6/1/2003 22:42,6/1/2003,1558
6/1/2003 22:43,6/1/2003,883
6/1/2003 22:44,6/1/2003,1290
6/1/2003 22:45,6/1/2003,911
6/1/2003 22:46,6/1/2003,1102
6/1/2003 22:47,6/1/2003,828
6/1/2003 22:48,6/1/2003,620
6/1/2003 22:49,6/1/2003,264
6/1/2003 22:50,6/1/2003,801
6/1/2003 22:51,6/1/2003,60
6/1/2003 22:52,6/1/2003,407
6/1/2003 22:53,6/1/2003,683
6/1/2003 22:54,6/1/2003,801
6/1/2003 22:55,6/1/2003,911
6/1/2003 22:56,6/1/2003,751
6/1/2003 22:57,6/1/2003,705
6/1/2003 22:58,6/1/2003,1002
6/1/2003 22:59,6/1/2003,883
6/1/2003 23:00,6/1/2003,883
6/1/2003 23:01,6/1/2003,801
6/1/2003 23:02,6/1/2003,640
6/1/2003 23:03,6/1/2003,600
6/1/2003 23:04,6/1/2003,828
6/1/2003 23:05,6/1/2003,751
6/1/2003 23:06,6/1/2003,911
6/1/2003 23:07,6/1/2003,662
6/1/2003 23:08,6/1/2003,751
6/1/2003 23:09,6/1/2003,941
6/1/2003 23:10,6/1/2003,828
6/1/2003 23:11,6/1/2003,911
6/1/2003 23:12,6/1/2003,640
6/1/2003 23:13,6/1/2003,751
6/1/2003 23:14,6/1/2003,239
6/1/2003 23:15,6/1/2003,421
6/1/2003 23:16,6/1/2003,66
6/1/2003 23:17,6/1/2003,283
6/1/2003 23:18,6/1/2003,126
6/1/2003 23:19,6/1/2003,73
6/1/2003 23:20,6/1/2003,201
6/1/2003 23:21,6/1/2003,283
6/1/2003 23:22,6/1/2003,705
6/1/2003 23:23,6/1/2003,545
6/1/2003 23:24,6/1/2003,776
6/1/2003 23:25,6/1/2003,512
6/1/2003 23:26,6/1/2003,449
6/1/2003 23:27,6/1/2003,582
6/1/2003 23:28,6/1/2003,545
6/1/2003 23:29,6/1/2003,529
6/1/2003 23:30,6/1/2003,136
6/1/2003 23:31,6/1/2003,231
6/1/2003 23:32,6/1/2003,194
6/1/2003 23:33,6/1/2003,529
6/1/2003 23:34,6/1/2003,662
6/1/2003 23:35,6/1/2003,1002
6/1/2003 23:36,6/1/2003,751
6/1/2003 23:37,6/1/2003,705
6/1/2003 23:38,6/1/2003,1002
6/1/2003 23:39,6/1/2003,971
6/1/2003 23:40,6/1/2003,264
6/1/2003 23:41,6/1/2003,66
6/1/2003 23:42,6/1/2003,239
6/1/2003 23:43,6/1/2003,32
6/1/2003 23:44,6/1/2003,66
6/1/2003 23:45,6/1/2003,313
6/1/2003 23:46,6/1/2003,273
6/1/2003 23:47,6/1/2003,52
6/1/2003 23:48,6/1/2003,76
6/1/2003 23:49,6/1/2003,264
6/1/2003 23:50,6/1/2003,73
6/1/2003 23:51,6/1/2003,47
6/1/2003 23:52,6/1/2003,28
6/1/2003 23:53,6/1/2003,106
6/1/2003 23:54,6/1/2003,346
6/1/2003 23:55,6/1/2003,545
6/1/2003 23:56,6/1/2003,106
6/1/2003 23:57,6/1/2003,239
6/1/2003 23:58,6/1/2003,131
6/1/2003 23:59,6/1/2003,214
6/2/2003 0:00,6/2/2003,12
6/2/2003 0:01,6/2/2003,73
6/2/2003 0:02,6/2/2003,12
6/2/2003 0:03,6/2/2003,5
6/2/2003 0:04,6/2/2003,76
6/2/2003 0:05,6/2/2003,53
6/2/2003 0:06,6/2/2003,32
6/2/2003 0:07,6/2/2003,121
6/2/2003 0:08,6/2/2003,121
6/2/2003 0:09,6/2/2003,80
6/2/2003 0:10,6/2/2003,57
6/2/2003 0:11,6/2/2003,15
6/2/2003 0:12,6/2/2003,38
6/2/2003 0:13,6/2/2003,175
6/2/2003 0:14,6/2/2003,116
6/2/2003 0:15,6/2/2003,106
6/2/2003 0:16,6/2/2003,168
6/2/2003 0:17,6/2/2003,27
6/2/2003 0:18,6/2/2003,76
6/2/2003 0:19,6/2/2003,126
6/2/2003 0:20,6/2/2003,136
6/2/2003 0:21,6/2/2003,214
6/2/2003 0:22,6/2/2003,126
6/2/2003 0:23,6/2/2003,13
6/2/2003 0:24,6/2/2003,214
6/2/2003 0:25,6/2/2003,223
6/2/2003 0:26,6/2/2003,214
6/2/2003 0:27,6/2/2003,18
6/2/2003 0:28,6/2/2003,5
6/2/2003 0:29,6/2/2003,42
6/2/2003 0:30,6/2/2003,93
6/2/2003 0:31,6/2/2003,12
6/2/2003 0:32,6/2/2003,76
6/2/2003 0:33,6/2/2003,273
6/2/2003 0:34,6/2/2003,776
6/2/2003 0:35,6/2/2003,728
6/2/2003 0:36,6/2/2003,883
6/2/2003 0:37,6/2/2003,911
6/2/2003 0:38,6/2/2003,1418
6/2/2003 0:39,6/2/2003,728
6/2/2003 0:40,6/2/2003,776
6/2/2003 0:41,6/2/2003,479
6/2/2003 0:42,6/2/2003,941
6/2/2003 0:43,6/2/2003,512
6/2/2003 0:44,6/2/2003,394
6/2/2003 0:45,6/2/2003,564
6/2/2003 0:46,6/2/2003,181
6/2/2003 0:47,6/2/2003,705
6/2/2003 0:48,6/2/2003,582
6/2/2003 0:49,6/2/2003,828
6/2/2003 0:50,6/2/2003,381
6/2/2003 0:51,6/2/2003,334
6/2/2003 0:52,6/2/2003,126
6/2/2003 0:53,6/2/2003,136
6/2/2003 0:54,6/2/2003,175
6/2/2003 0:55,6/2/2003,22
6/2/2003 0:56,6/2/2003,175
6/2/2003 0:57,6/2/2003,28
6/2/2003 0:58,6/2/2003,256
6/2/2003 0:59,6/2/2003,126
6/2/2003 1:00,6/2/2003,131
6/2/2003 1:01,6/2/2003,303
6/2/2003 1:02,6/2/2003,73
6/2/2003 1:03,6/2/2003,381
6/2/2003 1:04,6/2/2003,620
6/2/2003 1:05,6/2/2003,303
6/2/2003 1:06,6/2/2003,131
6/2/2003 1:07,6/2/2003,175
6/2/2003 1:08,6/2/2003,146
6/2/2003 1:09,6/2/2003,63
6/2/2003 1:10,6/2/2003,30
6/2/2003 1:11,6/2/2003,293
6/2/2003 1:12,6/2/2003,136
6/2/2003 1:13,6/2/2003,73
6/2/2003 1:14,6/2/2003,90
6/2/2003 1:15,6/2/2003,146
6/2/2003 1:16,6/2/2003,464
6/2/2003 1:17,6/2/2003,479
6/2/2003 1:18,6/2/2003,70
6/2/2003 1:19,6/2/2003,37
6/2/2003 1:20,6/2/2003,161
6/2/2003 1:21,6/2/2003,80
6/2/2003 1:22,6/2/2003,83
6/2/2003 1:23,6/2/2003,20
6/2/2003 1:24,6/2/2003,53
6/2/2003 1:25,6/2/2003,76
6/2/2003 1:26,6/2/2003,27
6/2/2003 1:27,6/2/2003,23
6/2/2003 1:28,6/2/2003,57
6/2/2003 1:29,6/2/2003,5
6/2/2003 1:30,6/2/2003,33
6/2/2003 1:31,6/2/2003,231
6/2/2003 1:32,6/2/2003,194
6/2/2003 1:33,6/2/2003,181
6/2/2003 1:34,6/2/2003,57
6/2/2003 1:35,6/2/2003,48
6/2/2003 1:36,6/2/2003,7
6/2/2003 1:37,6/2/2003,76
6/2/2003 1:38,6/2/2003,57
6/2/2003 1:39,6/2/2003,20
6/2/2003 1:40,6/2/2003,175
6/2/2003 1:41,6/2/2003,564
6/2/2003 1:42,6/2/2003,283
6/2/2003 1:43,6/2/2003,407
6/2/2003 1:44,6/2/2003,76
6/2/2003 1:45,6/2/2003,369
6/2/2003 1:46,6/2/2003,434
6/2/2003 1:47,6/2/2003,141
6/2/2003 1:48,6/2/2003,70
6/2/2003 1:49,6/2/2003,76
6/2/2003 1:50,6/2/2003,175
6/2/2003 1:51,6/2/2003,103
6/2/2003 1:52,6/2/2003,168
6/2/2003 1:53,6/2/2003,434
6/2/2003 1:54,6/2/2003,121
6/2/2003 1:55,6/2/2003,357
6/2/2003 1:56,6/2/2003,334
6/2/2003 1:57,6/2/2003,231
6/2/2003 1:58,6/2/2003,131
6/2/2003 1:59,6/2/2003,23
6/2/2003 2:00,6/2/2003,106
6/2/2003 2:01,6/2/2003,214
6/2/2003 2:02,6/2/2003,181
6/2/2003 2:03,6/2/2003,407
6/2/2003 2:04,6/2/2003,256
6/2/2003 2:05,6/2/2003,208
